from,to,timestamp,value,Temporal Ricci value,bin_edge,bin_pair
0x3d2732dfa69a8ebb1e8b85f126d5d43f8834b040,0x4f9e089652676b943b60a1e2e7fb04c41517252c,1606993435,0.9967217619436073,127.8482966216581,10,3
0x3d2732dfa69a8ebb1e8b85f126d5d43f8834b040,0x4f9e089652676b943b60a1e2e7fb04c41517252c,1607201423,0.9980268283372608,126.79241287866674,10,3
0x3d2732dfa69a8ebb1e8b85f126d5d43f8834b040,0x4f9e089652676b943b60a1e2e7fb04c41517252c,1607367699,0.9984113298429762,125.82131891753066,10,3
0x11111254369792b2ca5d084ab5eea397ca8fa48b,0x728bbe9bbee3af78ad611315076621865950b344,1602867476,0.9996753349067227,63.77038173845809,10,10
0x11111254369792b2ca5d084ab5eea397ca8fa48b,0x728bbe9bbee3af78ad611315076621865950b344,1603494259,0.9998595659567211,67.01788610625458,10,10
0x11111254369792b2ca5d084ab5eea397ca8fa48b,0x728bbe9bbee3af78ad611315076621865950b344,1604417977,0.9998185881938213,73.93622041587604,10,10
0x11111254369792b2ca5d084ab5eea397ca8fa48b,0x728bbe9bbee3af78ad611315076621865950b344,1608462268,0.9956570126852082,91.16564836753768,10,10
0x728bbe9bbee3af78ad611315076621865950b344,0x11111254369792b2ca5d084ab5eea397ca8fa48b,1599797325,0.9975789592498836,63.01824171271582,10,10
0x728bbe9bbee3af78ad611315076621865950b344,0x11111254369792b2ca5d084ab5eea397ca8fa48b,1599801145,0.9994815348051882,62.96672335885106,10,10
0x728bbe9bbee3af78ad611315076621865950b344,0x11111254369792b2ca5d084ab5eea397ca8fa48b,1599825197,0.9943554114214592,62.96091580724782,10,10
0x728bbe9bbee3af78ad611315076621865950b344,0x11111254369792b2ca5d084ab5eea397ca8fa48b,1603244253,0.9850058733044914,65.86073145479585,10,10
0x728bbe9bbee3af78ad611315076621865950b344,0x11111254369792b2ca5d084ab5eea397ca8fa48b,1603682606,0.9973158594680244,68.23604545553141,10,10
0x728bbe9bbee3af78ad611315076621865950b344,0x11111254369792b2ca5d084ab5eea397ca8fa48b,1603682898,0.9949837950945926,68.27135046853472,10,10
0x728bbe9bbee3af78ad611315076621865950b344,0x11111254369792b2ca5d084ab5eea397ca8fa48b,1606877757,0.9930099689304254,87.02171268752068,10,10
0x9f0cd1d7389e49ab63d5fa61a8252de218270d22,0x8b35e3a4aaf6c40d4af39b7ed37dee53bf4913f7,1610626608,0.9998256386101314,89.77021087092488,10,4
0x3222528e1c1dd8f941b8e0caba22de56d2414b75,0x0b9284397468fe4a6455842540e7f6675cf03392,1610471245,0.9996896860233616,95.97574378700133,10,3
0x92ea391a0627ea47c45d31bf9161f2e1e17449ca,0xdcd4d9cf799986c6eb376147a9b17e95423510e3,1609818099,0.9997023898774107,65.8106313540469,10,4
0xdcd4d9cf799986c6eb376147a9b17e95423510e3,0x92ea391a0627ea47c45d31bf9161f2e1e17449ca,1609925452,0.9999409128944378,66.07191790505429,10,4
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1606906463,0.9924763378024631,82.04926514517805,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1607024364,0.9963828193812899,80.9801269472477,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1607203598,0.9948595173113775,79.62046796640774,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1607369099,0.9956338338485594,78.40309654952154,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1607458277,0.9977375300322886,77.76689996858158,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1607597811,0.996410117118179,76.97648332580533,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1607670208,0.9980560394879692,76.5643251124842,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1607765176,0.997364587140679,76.16731530917845,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1607876663,0.9968917006902139,75.77601101177697,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1608054310,0.9948291029563231,75.2935112239557,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1608111288,0.9981590580737661,75.08081356541572,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1608205225,0.9970105433233997,74.97027672607476,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1608320613,0.996369022757505,74.900505663675,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1608569538,0.9943237498367,75.34974098094541,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1608809635,0.9948261490785401,75.86606945356618,10,10
0xde0dd937b846ff0020dd52bb214833e2180bcee8,0xdd16ad2e0a5551a12f877776bffb4c62fd4a861d,1609160158,0.9920299605453661,76.74256388627646,10,10
0xc677bce06510f268267179ec7c06e6d801fa2d5d,0x4e2f73102dc06c8e32b3a3318d18fa64cf42ca69,1610810958,0.9998546136443359,147.06551226113655,10,3
0xc677bce06510f268267179ec7c06e6d801fa2d5d,0x4e2f73102dc06c8e32b3a3318d18fa64cf42ca69,1611602163,0.9998874736580288,161.39868044268712,10,3
0xcb74707d038f57be0dce6be3944e54cd668d7c9e,0x14f02a817c69bed67d6ebf05f0440107fb3f0568,1608899586,0.9998380848297476,63.638390277875075,10,10
0xcb74707d038f57be0dce6be3944e54cd668d7c9e,0x14f02a817c69bed67d6ebf05f0440107fb3f0568,1608899787,0.9999999804615322,63.63805754193243,10,10
0xcb74707d038f57be0dce6be3944e54cd668d7c9e,0x14f02a817c69bed67d6ebf05f0440107fb3f0568,1613301127,0.9998539680064987,72.8757656858954,10,10
0x5206f4e81d097516d2afa9ed1c04a0e28054587c,0xd416f895a5e45891910537968fc68a677fe72489,1612297997,0.9931393888518444,69.99166269520344,10,3
0x5dce9b42d6f6316ab882d678647147579106f29b,0xaf2898a6d23a7f2a2a4f7d8e42523a2fec76c979,1605823955,0.9999571270271496,62.84367541174524,10,10
0x5dce9b42d6f6316ab882d678647147579106f29b,0xaf2898a6d23a7f2a2a4f7d8e42523a2fec76c979,1606251456,0.9999487674564941,67.5893974664128,10,10
0x5dce9b42d6f6316ab882d678647147579106f29b,0xaf2898a6d23a7f2a2a4f7d8e42523a2fec76c979,1606589277,0.9999593209702485,71.57241225097948,10,10
0x5dce9b42d6f6316ab882d678647147579106f29b,0xaf2898a6d23a7f2a2a4f7d8e42523a2fec76c979,1607199317,0.9999262208606079,78.69692416478833,10,10
0x5dce9b42d6f6316ab882d678647147579106f29b,0xaf2898a6d23a7f2a2a4f7d8e42523a2fec76c979,1607746921,0.9999327801016661,84.8026850840758,10,10
0x5dce9b42d6f6316ab882d678647147579106f29b,0xaf2898a6d23a7f2a2a4f7d8e42523a2fec76c979,1608070629,0.9999600921243647,87.982394073033,10,10
0x5dce9b42d6f6316ab882d678647147579106f29b,0xaf2898a6d23a7f2a2a4f7d8e42523a2fec76c979,1608333391,0.9999676497665699,90.61153780144694,10,10
0x5dce9b42d6f6316ab882d678647147579106f29b,0xaf2898a6d23a7f2a2a4f7d8e42523a2fec76c979,1608614551,0.9999655258826576,93.17541593153666,10,10
0x5dce9b42d6f6316ab882d678647147579106f29b,0xaf2898a6d23a7f2a2a4f7d8e42523a2fec76c979,1611331159,0.9926437582672143,107.65695315487766,10,10
0x35da3d2f891ba64e6fc625a1ff2b1074c41f5559,0x27e31d277072a340d5c6e4fe2425c53ffcaf84b1,1608347318,0.9748498085421324,75.90321867305576,10,8
0x51fab80a5296672dac1bb18e378d8dd81ed80d9a,0x514895dc51cff1a8e965f502f3148eb8fabb95ed,1603686004,0.9970731787095587,71.03918752893638,10,10
0x51fab80a5296672dac1bb18e378d8dd81ed80d9a,0x514895dc51cff1a8e965f502f3148eb8fabb95ed,1603689291,0.9985757761396583,70.89504963144891,10,10
0x514895dc51cff1a8e965f502f3148eb8fabb95ed,0x51fab80a5296672dac1bb18e378d8dd81ed80d9a,1603951729,0.9999802469674214,64.05591292242453,10,8
0x514895dc51cff1a8e965f502f3148eb8fabb95ed,0x51fab80a5296672dac1bb18e378d8dd81ed80d9a,1609356636,0.9956572736442186,96.64080015789247,10,8
0x27fc39a2f19f094aa949b85b321bbee673b093de,0x00443e7a6b6263049f6e1717f2fe16359ab4ab81,1608360420,0.9995893564200253,63.65652288581921,10,10
0x27fc39a2f19f094aa949b85b321bbee673b093de,0x00443e7a6b6263049f6e1717f2fe16359ab4ab81,1608360713,0.9999999486868643,63.65332227287644,10,10
0x27fc39a2f19f094aa949b85b321bbee673b093de,0x00443e7a6b6263049f6e1717f2fe16359ab4ab81,1608361189,0.9999997999785508,63.65626313920988,10,10
0x27fc39a2f19f094aa949b85b321bbee673b093de,0x00443e7a6b6263049f6e1717f2fe16359ab4ab81,1609314102,0.999726485826327,68.87780687526988,10,10
0x27fc39a2f19f094aa949b85b321bbee673b093de,0x00443e7a6b6263049f6e1717f2fe16359ab4ab81,1609666171,0.8531513318265034,72.07058339494212,10,10
0x821588cb35286a378ffb5dafc13e1236b0dc684f,0x009ef6f97a5eb69e3ea8ec22e48b61275a2a637b,1607488898,0.9997685830162438,62.73821457221636,10,10
0x821588cb35286a378ffb5dafc13e1236b0dc684f,0x009ef6f97a5eb69e3ea8ec22e48b61275a2a637b,1607720079,0.9998901226582387,63.53221269705794,10,10
0x821588cb35286a378ffb5dafc13e1236b0dc684f,0x009ef6f97a5eb69e3ea8ec22e48b61275a2a637b,1610146467,0.9963841985883606,69.49227021018369,10,10
