from,to,timestamp,value,Temporal Ricci value,bin_edge,bin_pair
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445131,0.9487666034155597,-607764.4197538699,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445131,0.9489826905557243,-391627.7152477599,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445131,0.9434013037949986,-589436.4578953284,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445143,0.9490502379743472,-485806.87582950416,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445143,0.9618418232622336,-589655.4734814316,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445143,0.9490502379743472,-442986.0676742507,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445143,0.9490502379743472,-734627.2500580383,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445143,0.9719575242520032,-513024.2735618125,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445143,0.9712737069935734,-645054.976650708,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445143,0.9731830257029677,-681471.6304643914,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445143,0.9490502379743472,-669124.0622481473,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445143,0.9788625686915704,-473973.34496544953,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445155,0.9794849628530099,-586005.1920670996,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445167,0.9503328647598812,-568700.2016677811,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445167,0.9819351294595687,-448141.994362065,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445179,0.9831149335342508,-431888.717812973,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445179,0.9900681144398042,-500017.87305120606,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445191,0.9903574016651646,-563046.5289232231,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445191,0.9475729346977297,-453714.42443322844,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445215,0.9751258918419312,-456525.0766661037,2,1
0xd99034942c4a883ff3ed6cda6c91fe505a58eb2e,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,1688445227,0.9764805484643301,-603448.4188823128,2,1
