from,to,timestamp,value,Temporal Ricci value,bin_edge,bin_pair
0xa32b50df479193162bb7295c051caa7427060fe0,0x000000000000000000000000000000000000dead,1677761615,0.9999800003999921,2463.8153293031546,10,9
0xa4dec0323a91605bdcb655c1f10b52879140eb16,0x000000000000000000000000000000000000dead,1677765059,0.9999800003999921,2491.335089163856,10,10
0xa4dec0323a91605bdcb655c1f10b52879140eb16,0x000000000000000000000000000000000000dead,1678290647,0.9999600015999359,2484.4382477924,10,10
0xae2682834587619c03fc91b603188ecccb22bb2f,0x000000000000000000000000000000000000dead,1677761723,0.9999800003999921,2480.9882563326164,10,10
0xae2682834587619c03fc91b603188ecccb22bb2f,0x000000000000000000000000000000000000dead,1678290371,0.9999600015999359,2479.5780791388634,10,10
0xae2682834587619c03fc91b603188ecccb22bb2f,0x000000000000000000000000000000000000dead,1678787699,0.9998500224966254,2474.163664040586,10,10
0x6b4d584b73fcbe07e2f374ec22144c2de8b01313,0x000000000000000000000000000000000000dead,1678290479,0.9999600015999359,2469.617567199517,10,8
0xdac6e51927c1260bb975c3150a8fac330d0ab875,0x000000000000000000000000000000000000dead,1677760919,0.9999800003999921,2462.42034364811,10,8
0xeeb0791ad8d422ed6113a301096fe6a5c5b1e04e,0x000000000000000000000000000000000000dead,1677760415,0.9999800003999921,2472.8705706916835,10,10
0x728f5c407943153d9082a5d17f05584fee0834f7,0x000000000000000000000000000000000000dead,1677769115,0.9999800003999921,2474.9259424150846,10,7
0xef92f162bffadbef9677dffaa407b1325637a1e8,0x000000000000000000000000000000000000dead,1677762179,0.9999800003999921,2464.369005503492,10,9
0x27689177ddda66a138ef573fc41d381f2d94bbc8,0x000000000000000000000000000000000000dead,1677767471,0.9999800003999921,2470.361004896332,10,10
0x3de31b3ab35228fc87c7bbb8723a317808a586c5,0x000000000000000000000000000000000000dead,1677768479,0.9999800003999921,2466.7961835654096,10,10
0x3de31b3ab35228fc87c7bbb8723a317808a586c5,0x000000000000000000000000000000000000dead,1678290503,0.9999600015999359,2466.663338004256,10,10
0x52c717ce5a6b483a890bcdc3114ff140e679b43f,0x000000000000000000000000000000000000dead,1678712603,0.9998500224966254,2477.2570632630964,10,10
0x52c717ce5a6b483a890bcdc3114ff140e679b43f,0x000000000000000000000000000000000000dead,1678787519,0.9940357852882704,2477.56858761463,10,10
0x52c717ce5a6b483a890bcdc3114ff140e679b43f,0x000000000000000000000000000000000000dead,1678787855,0.998003992015968,2477.551300343952,10,10
0x52c717ce5a6b483a890bcdc3114ff140e679b43f,0x000000000000000000000000000000000000dead,1678787975,0.998003992015968,2477.551683095482,10,10
0xda90b8fc64996efa0c7ed6454be76d8941932854,0x000000000000000000000000000000000000dead,1677761903,0.9999800003999921,2466.7991730317403,10,10
0x7fcec6fb198ec3e192ae9341efbd4c849c50c15d,0x000000000000000000000000000000000000dead,1677780479,0.9999800003999921,2470.426982733621,10,10
0xcb099b76b03402c7fc1316eb001e1a5dab99267a,0x000000000000000000000000000000000000dead,1677772607,0.9999800003999921,2468.164001262056,10,10
0xcb099b76b03402c7fc1316eb001e1a5dab99267a,0x000000000000000000000000000000000000dead,1678291067,0.9999600015999359,2468.616511935885,10,10
0x078c8f4b9ef12f0d4336dc216576019bd59765e7,0x000000000000000000000000000000000000dead,1677776219,0.9999800003999921,2462.5484080553756,10,8
0x293153777e31f9a6eebb68f6a7c36ced7faacd7d,0x000000000000000000000000000000000000dead,1677760607,0.9999797505754799,2466.585718643708,10,10
0x711e3e7f4e2e975b858ddf876364e5f9198a751c,0x000000000000000000000000000000000000dead,1678285547,0.9999800003999921,2474.7029081289597,10,10
0xd6e9a5febf9f4e4c7c69b5d45b23952794f961d3,0x000000000000000000000000000000000000dead,1677767183,0.9999800003999921,2465.817130435142,10,10
0xd6e9a5febf9f4e4c7c69b5d45b23952794f961d3,0x000000000000000000000000000000000000dead,1678290371,0.9999800003999921,2465.817130435142,10,10
0xd6e9a5febf9f4e4c7c69b5d45b23952794f961d3,0x000000000000000000000000000000000000dead,1678290503,0.9999800003999921,2465.817130435142,10,10
0xa35bd9fd4a1b3cb2b1c7d7788a580d913e3fefb9,0x000000000000000000000000000000000000dead,1677760583,0.9999800003999921,2469.885893633166,10,10
0x53f1946ac31a43a3d23d8374504fe3fafadf7404,0x000000000000000000000000000000000000dead,1677764795,0.9999800003999921,2463.7766748174304,10,9
0xfc86f8cab99c027e9ed5798042d236cb6da016e1,0x000000000000000000000000000000000000dead,1677760427,0.9999800003999921,2472.3576528349827,10,10
0x43c7303b371e278354c7a215424ab7c6a68e31d1,0x000000000000000000000000000000000000dead,1677778691,0.9999800003999921,2463.3367177447262,10,9
0xc78235ede69663976ae87e558f365c402815df98,0x000000000000000000000000000000000000dead,1677778247,0.9999800003999921,2467.2890487769055,10,10
0xdce81aa0d096659c61a212da3b7826b002a5f87d,0x000000000000000000000000000000000000dead,1677763211,0.9999800003999921,2462.784208898838,10,9
0xbfa84a9563ecbb1bbde4e8fadaa227e99a4084e5,0x000000000000000000000000000000000000dead,1677762923,0.9999800003999921,2465.332854191318,10,9
0xa68538d6aa0c14f17eb0d3cd799c918f1df3a940,0x000000000000000000000000000000000000dead,1677763703,0.9999800003999921,2471.9485192005855,10,10
0xab909628db791e7717313361fab05031776afe1d,0x000000000000000000000000000000000000dead,1677790499,0.9999800003999921,2462.817986631031,10,9
0xa5214ebd3a6d364bd3e9d7e8fd270e058981a719,0x000000000000000000000000000000000000dead,1677762395,0.9999800003999921,2468.7959932786653,10,10
0x526b775cb130d3fb9b0a89eacb225fb395cb0a16,0x000000000000000000000000000000000000dead,1677778127,0.9999800003999921,2467.843727212577,10,10
0x526b775cb130d3fb9b0a89eacb225fb395cb0a16,0x000000000000000000000000000000000000dead,1678290611,0.9999600015999359,2467.922875890012,10,10
0xb6e056cd44da4fabb83616a3e65f487436e160eb,0x000000000000000000000000000000000000dead,1677762059,0.9999800003999921,2461.8169427169155,10,8
0xdd56adc8f747014536f0b8768b498cf6f3e31cf8,0x000000000000000000000000000000000000dead,1677777119,0.9999800003999921,2461.818366365374,10,8
0xd688eed6db33d940cf040f12971fa22d228a30b5,0x000000000000000000000000000000000000dead,1674984575,0.9999983591501415,2540.794291337375,10,10
0xd688eed6db33d940cf040f12971fa22d228a30b5,0x000000000000000000000000000000000000dead,1674985919,0.9999835329131296,2540.7942913373754,10,10
0xd688eed6db33d940cf040f12971fa22d228a30b5,0x000000000000000000000000000000000000dead,1674987179,0.9996692612552935,2540.7942913373754,10,10
0xd688eed6db33d940cf040f12971fa22d228a30b5,0x000000000000000000000000000000000000dead,1674988127,0.9996672096496075,2540.794291337375,10,10
0xd688eed6db33d940cf040f12971fa22d228a30b5,0x000000000000000000000000000000000000dead,1674989279,0.999671648208102,2540.7942913373754,10,10
0xd688eed6db33d940cf040f12971fa22d228a30b5,0x000000000000000000000000000000000000dead,1674990659,0.9995220788081911,2540.7942913373754,10,10
0xd688eed6db33d940cf040f12971fa22d228a30b5,0x000000000000000000000000000000000000dead,1674994631,0.9995540794004802,2540.7942913373754,10,10
0xd688eed6db33d940cf040f12971fa22d228a30b5,0x000000000000000000000000000000000000dead,1674997619,0.999612973811589,2540.7942913373754,10,10
