from,to,timestamp,value,Temporal Ricci value,bin_edge,bin_pair
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1668633479,0.9895120578484732,-45826.678605049674,4,3
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1668684311,0.9966424665600455,-35546.81668137952,4,3
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1668685007,0.9997646906410977,-45007.48755262814,4,3
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1668710147,0.9997996984675196,-34253.153261926316,4,3
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1668718847,0.9998346815713578,-31542.440487360338,4,3
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1668735635,0.9996621484534496,-43982.75943324851,4,3
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1668761675,0.9974018165812916,-54942.27084376587,4,3
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1668767279,0.9997247941691482,-34131.12515336637,4,3
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1668861119,0.9996741919502313,-50726.83081329267,4,3
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1668862379,0.9996378063463537,-32923.59961211523,4,3
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1669151267,0.9993477926119467,-25232.843303413545,4,3
0xae46d996fe5f46f8321ca9e54c5701eae7abe28a,0xb45ec3d9fab5b77b2da5fba343c513f548af6ca9,1668204935,0.8695652172778828,-21973.78538318754,4,3
0x6987c9b782979563096005f363a6b36d1d7a02e6,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,1668689267,0.9930063397537491,-61936.887704945686,4,3
0xe1b5372d42d2b78553ca4e75716406624cde7693,0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e,1668631367,0.9994348327640634,-61267.088856654496,4,3
