from,to,timestamp,value,Temporal Ricci value,bin_edge,bin_pair
0x45166749c271f0688f624f6c1e897ad14b8bf6d7,0x2fd602ed1f8cb6deaba9bedd560ffe772eb85940,1627984696,0.164369638247057,1.9510324311941059,6,5
0xdd571023d95ff6ce5716bf112ccb752e86212167,0x7b03314b2f51e3bb845bf8add51a254a89b646b5,1627992167,0.999999823477509,3.0131429835242916,6,5
0xdd571023d95ff6ce5716bf112ccb752e86212167,0xa5cf56f0f1782aa05e755102c60c0db54a9f5982,1628010154,0.9826539447228052,3.2186120370336173,6,5
0x2fd602ed1f8cb6deaba9bedd560ffe772eb85940,0x2708cace7b42302af26f1ab896111d87faeff92f,1630706662,0.164369638247057,1.4407342516998736,6,5
0x557f882e79f1576bb739274c036df9ef2b7cfa46,0xb437bcfbf281a79dfa9b4612c1a65d172a754ad5,1631910622,0.9469285371440481,2.5451887505411532,6,5
0x08d61a9e93766c213bb2d08824b42d5b8133c2a1,0x86c05553ca9520cd81851acfd58425e03f827b09,1627992413,0.8499624793670276,3.348896985764287,6,5
0x51baa6e87b736b7aa3080efc42ff305669dc760b,0x6b18f11c332c59a678c4717edc564ceea7e33c25,1686026567,0.6537795530167081,1.5742998793376444,6,5
0xbbd6e8b4a644a1a511fd95f6a0e81db3c03a7e16,0xbe1662c066094163f9ee7ea9f7f6fd30a95ac9d7,1696757291,0.9869337967712366,1.9221309378068139,6,5
0xdd44909f1f1677e31004d68db3b1a47bc9862894,0x8b7e9d6f9ee0e8e0991d036b5fc2f2fa6469fee4,1686549083,0.956118139756805,0.22963368708412046,6,4
0x66c045487efc5dc3458e0af692363ce718f39e04,0xab17c9bcc673e07c06ff09f282e3a88773760445,1627992403,0.9970204049920918,1.9940408159663061,6,5
0xe50c226235c9e9658e50106ca988a56833bf1b8a,0x770fba02ec2e4af10066a6781a0e819b4a05bc34,1627992413,0.991370048758036,3.9100186201707383,6,5
0x02bc605108408ad9300df1ebd216fb8ec9a3fb15,0x0a3f30830ca995dd9fbd4ac57376a5f625a7ee50,1627992480,0.9909033018711948,3.905764606048859,6,5
0x7ac0ba405b7cb03fbd6cfa7ca7f0ae43419cdd18,0x10a04268de17efe51189eb519ee4d6ea318ed88e,1627992566,0.9950118380046528,3.9288442723951973,6,5
0xad628b813444c5909d86aa7995e97e4d7e8e3f49,0x2a693b4b12544e1101f6c4a6dcc8a6f2361fe4dc,1627992558,0.9961665608221284,3.9315896629897424,6,5
0x7bed366095aa821c975998401ff80cec12f26e19,0xddde0aa194b138cd7dcd1c32acf999f0caaebac7,1627992464,1.0,3.8458338970856554,6,5
0xf2cfb7b940ce209466f001325e18f940a5ed44a5,0x9863fa1cd9e8fa5c7a1bc026e9c0e57dab2bb70f,1627992480,0.9691318010690704,3.81984771685547,6,5
0xbb02b1b914590f69e9f1942d205f77276b4b3ca9,0xbe85aa3428fcad7a453ecee6045c6083cf439606,1627992506,0.9792859636596556,3.859827232808202,6,5
0xe2942d62c2d00ac4cbdb29af64f6ec06ef156aca,0xe81a20f6fb3fb15328890edc8a2631ffae86a636,1644989992,0.9991181657070694,3.993391593344407,6,6
0x49112e6673a901b881a37ae23a68483a378b89ff,0xdd08045454a832eb7f78c2bafb93633bf40b92e5,1641423857,0.9987548063393797,1.0021365729189258,6,5
0xef1a32d9150f2f8249bd08653694af5bd113fb7e,0x18163c01ccca2c20ab922c22f09db2b31c3fb74a,1629731734,0.9996632182514369,3.898848118859181,6,5
0x9e14055f2ce703bc6307ead37769847a6d4be166,0x427cb3bd4dbf9464b3b8d8c08267619ffbbcc1dc,1627992566,0.9907810996470132,3.9089826142449433,6,5
0x90c3a449938d414b1322634766a9b05b507314f2,0x64071d0e81f726ac632661227d8a4a4bae7203a4,1627992833,0.9946637053836159,3.9259478584997916,6,5
0x407d95dffd7a8cbc1027a9f5cc3b15a49bcb7778,0xe64e53cb8dd1a35402bbf5fe53beb530b8edcede,1627994149,0.9912510928478646,3.9107921950226157,6,5
0xe64e2f4f8a61922ecce49493c13e724c8ef269c1,0xe6e630b6e0b11487f97eb60703b53fdca7c31f12,1628023867,0.9999117465282628,2.995821156110629,6,5
0xe64e2f4f8a61922ecce49493c13e724c8ef269c1,0xe6e630b6e0b11487f97eb60703b53fdca7c31f12,1628024151,0.99885638966698,2.997404354132122,6,5
0x9c0ec51de6685ba1b4b2c61897a6ad7989205132,0xd0b310a20da4f899a69fafcef4c5e5aeb73818e7,1627992793,0.9924278473762178,3.914802751869664,6,5
0xc834718af7f19be66a6c04798ec54f795a5e1f7e,0xd0104f5990b160e8847c8032df27a93d5bfd1bdc,1627994422,0.999853507769692,3.8382522346554584,6,5
0xd839a3e707a215c3a3f22379080aa054654cbc93,0x8435670ae3c21fe8fa3124180fd70cd34c96fc06,1627997295,0.9855087578509089,3.8892481589000654,6,5
0x6b488c6f5c2800c7071fec6730e8c547b657610a,0x4d7b816ca0086e8cf83024a2186c67531c5a593b,1637532544,0.9911564723307126,1.9316864851087112,6,5
0x87ba6ef5fab4a3f54440d2f2a7606024f6971280,0xbfbc3581212cb67a89852d299316bca19476d05a,1636306064,0.9987366879791015,1.962565534973877,6,5
0xa94b40c53432f0576e64873ce1cead1aae62fc90,0x6449b18aa2d2e48f61c41c9c2aa0bab0f72f187e,1636302212,0.9983384102536508,1.9584136678835184,6,5
0x7db4f8603483860df860873ea5ab5d818a4511b1,0xb018ac68ae2979650f8482d1f92b12d4ad268948,1636322081,0.9983384102536508,1.8942272918766232,6,5
0x150f5b007b6d52ec79ec85c9874973ca6529c404,0xf827145a63fe1e9f235eaf64be5311bc3243c764,1643377041,0.9995421337923875,0.3518635906906938,6,4
0x0b4c820254fe4c98074a02e2faf43307636f374d,0xb5e4ade1c03f144f649753c8e1cdc164a7bd87fe,1631881368,0.9989520877055675,3.995808323568073,6,5
0x8e33af5104be73bd501b64f38dc3dd8f7ac49a70,0x42d0810022421dbf00df4236a528f2e655f9689e,1627995531,0.9929746815973378,3.9206759865595475,6,5
0xe042fa4fe111faaf2b213b1e247bf5814c19a718,0x07ab0d8c385e8f38aced9ee19057b4041ffad499,1637892319,0.9982422828507864,1.913908929451418,6,5
0xcf74de25d595bd60552d2f336837f31f2454dfbe,0x981378f91213f8f988fd7dc09ae73eb1c0801e09,1678229987,0.9988378682440923,1.9994108354723767,6,5
0x68d729701dbaa95f97fdbe85798de3a997b88b35,0x4321ab8f973f6286f8aa07cf8cb6e39898133b0c,1629477036,0.9995959935888525,3.964722607613555,6,5
0xe7b164103bb2f7ea21d470e50b9b11fa3553f687,0x3b4ec016a29e835149fb1d9de8f886e863b40868,1630058313,0.9994283619276236,1.9988567298518174,6,5
0xe8f70936c15964869c33b69b3c0fb70a967220a8,0x84b1f66352984a3037e390bba697c57b14bcc61d,1628095452,0.9996220721306884,2.998866216392065,6,5
0x498984dc1911f242107d0a9f92226aa7fda516ab,0xedd8f873c145ee2fc81228ca878ed15399265644,1641258393,0.9998213545260121,1.9996427150509524,6,5
0x08ef536c9b00da52db7e73add1052d86b1daaeb6,0x90dd1acb4b67e02a721d6b08a5c98f168c731543,1665035519,0.9999724410670684,1.999943190843465,6,5
0x28e707a4378ed5067597b4903ddc5a12a2244da7,0xa1e3a8ecef41eced05858418889783235d71d775,1628724952,0.9997082829705372,2.9991248489116114,6,5
0x6e2a411817c93d5361b91ed9aecb20b85af66da9,0x4e663382e12cb1fb037d38902ec2d6b894ec1aa8,1632313407,0.9970958371113119,1.9945814123228005,6,5
0x65806127f0d433aa2e91d7aea2d49d0655c25517,0xecaf80f801ae2d05657d4e0055f0c18ad4fe7365,1628868530,0.9997333701570581,2.9992001104711745,6,5
0x0437b6b1c665e79c0ade3e487b980d13a5bf51b6,0x6a84d9a1d5ab9dcc8ba0affacc4fdb6cc62b9926,1628317367,0.9999999998676081,3.8629543416271264,6,5
0xb87a69d41c750410197b2eb84a1d3b585eef652d,0xe8ae29fc448312adf07ef4716214ccd326f7a6fa,1643820908,0.9818119723354859,-0.03129476757998805,6,4
0x16be6d4ddc0fefad99a71184eeff5651a602f3eb,0xe8ae29fc448312adf07ef4716214ccd326f7a6fa,1643821460,0.9797103100986609,-0.026473040090693345,6,4
0x3c24e06cb48dac8fef24a61102603ab4e0b25cc9,0x9091b98300c1da095030b15d58a10861c7528160,1637423794,0.9999911739517898,3.171406674665615,6,5
0x3c24e06cb48dac8fef24a61102603ab4e0b25cc9,0x9091b98300c1da095030b15d58a10861c7528160,1637518062,0.807820084120245,3.9592242837879854,6,5
0xb8255c5955202f833a380c4599a66b4a01de9896,0x1e94a0016e4de9a1248896613c87d40679d85dcb,1636051484,0.9999911739517898,1.0548605741342656,6,5
0x8ed481f232b29182c279b884211be55e8bed2d14,0x0f90f3b6886e9d218fb19f14fdf354381b520d97,1631879866,0.999824701859553,3.901346746190136,6,5
0x3c15fafe0f41513550ba9862a0d573bb3202adfc,0x5dec2f45b7ee5e2cc23d74b87c1eb8887e45cee1,1628009165,0.9999073342635796,1.999812956271579,6,5
0x60b4d2546e03c8eabe82b2309c33449420a3cd72,0x0b4af90e0e977d04fa201bdd264f710f002854e9,1630580246,0.9998726330014615,3.899454564305283,6,5
0xec14e848937043fb87ff06cdb00e5fec6f909636,0xfc347e5bdce703923928d55dc193ad6a2a29f611,1628014171,0.9992598912696108,1.998519788534781,6,5
0xd60e60c5231668fa8235c920f53b95f181ed35d4,0x883c1815410af82000ca794bc72a30dc876ed0ef,1628009123,0.9974841580436566,3.9412386490497617,6,5
0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0xc62b407d3c74de3ac1cf20e3846d12302371c6cf,1633950442,0.9998225782875361,0.49123511259159025,6,4
0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0xc62b407d3c74de3ac1cf20e3846d12302371c6cf,1635766500,0.9999092588028579,3.1962474947843917,6,4
