from,to,timestamp,value,Temporal Ricci value,bin_edge,bin_pair
0x1349c51f9e4b3b669f6d9d02d8df1ed614535f2f,0x533e3c0e6b48010873b947bddc4721b1bdff9648,1627921392,0.4404106291112851,-438846.84483338334,3,1
0x1349c51f9e4b3b669f6d9d02d8df1ed614535f2f,0xd152f549545093347a162dce210e7293f1452150,1644604646,0.3465891510122102,-163406.91256628095,3,3
0x1349c51f9e4b3b669f6d9d02d8df1ed614535f2f,0xd152f549545093347a162dce210e7293f1452150,1653405604,0.26148163539076014,-110305.64954067887,3,3
0x1349c51f9e4b3b669f6d9d02d8df1ed614535f2f,0xd152f549545093347a162dce210e7293f1452150,1663941503,0.26148163539076014,-133287.80516447368,3,3
0x1349c51f9e4b3b669f6d9d02d8df1ed614535f2f,0xd152f549545093347a162dce210e7293f1452150,1676212163,0.26148163539076014,-113746.68544573357,3,3
0x1349c51f9e4b3b669f6d9d02d8df1ed614535f2f,0xd152f549545093347a162dce210e7293f1452150,1685024543,0.26148163539076014,-127651.07821380527,3,3
0x1349c51f9e4b3b669f6d9d02d8df1ed614535f2f,0xd152f549545093347a162dce210e7293f1452150,1693326359,0.26148163539076014,-117991.70044975485,3,3
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1629945083,0.9958523694776755,-319168.0557581251,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1629993945,0.9968652664648258,-430730.6710616935,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1630143279,0.9972530946368445,-278706.9455689963,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1630366169,0.9967354167603895,-373655.54394454334,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1631063412,0.9963769992929956,-366623.4199916508,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1631220541,0.9966873068970948,-386421.41216331953,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1631292901,0.997517220616667,-351193.350319481,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1632156602,0.9982899251862993,-427240.2214153479,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1632321960,0.9970825112470074,-385048.81160223234,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1634575771,0.9942510012237697,-447507.2640059194,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1634806586,0.9963257823440046,-326929.735465146,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1635253110,0.9973696328265267,-207640.78041506244,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1635662127,0.9975880559335223,-408288.49058080243,3,1
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xa78d2c69b34cab96cace31967afe52013dfcb604,1635677547,0.9974034532563424,-345507.8901511448,3,1
